0,1,2,3
0.9953188624816007,-8.41679054749854,0.6114479775296334,-7.932024777141972
1.2602926303748276,-8.59805024413189,0.15394869438876224,-7.732249253868691
1.0307816171837312,-8.35271786550989,0.6254952080248257,-7.882207608092401
1.2630871672060204,-8.246101567819625,0.5609557678058539,-7.98435165090456
0.8932068433950442,-8.276700055301859,0.8273654082083017,-8.034456607379873
1.1062944230627247,-8.184856909724195,1.0868919714991607,-8.25822020056649
0.965850278937653,-8.059004899159891,1.116268177608192,-8.151245834533578
1.14221217251029,-8.364943169850836,0.5705265347726234,-7.986747147812071
1.258102950560197,-8.269805549159567,0.5107753630298474,-7.884336149707871
1.265774078247017,-8.502023416059892,0.17713240046821677,-7.825273490968112
1.0068320137211988,-8.474158255400368,0.5757437595388304,-7.962380001290126
1.2036550677153326,-8.161902793783494,0.7496318507139266,-8.140196500766004
1.2181664289615348,-8.539222386932238,0.16269980184625202,-7.75181862471822
0.8620830283364457,-8.32142628585381,0.6543955747354111,-7.764751277423304
0.6360800173297658,-8.631686742970448,0.5501712266840816,-7.713853679582103
0.5151934503013088,-8.136417338988158,1.4263088648281088,-8.213088356080577
0.6973672954702551,-8.289032680754424,1.0986977953356711,-7.985244058584098
1.0212504042837527,-8.374007939875549,0.7388500377597911,-7.963045807760097
1.2064542984763718,-8.527424651123976,0.5233618192664419,-8.022092628353938
0.8727682473873044,-8.140285691761052,1.1242255466513458,-8.195235079323934
1.3591225064646548,-8.584066202371005,0.16012320258956605,-7.9137086289095535
0.9806941703208655,-8.154959465143513,1.141163468008151,-8.174266879139592
0.34814994570027635,-8.119437861794696,1.1706899950600889,-7.902821671797916
1.490498364966436,-8.307003517449338,0.6311477729170506,-8.09182819467136
1.4585056223100692,-7.9968049217069845,0.6779085996755713,-8.264463500248935
1.4223595316795208,-8.578205803527467,0.005711250469212451,-7.791655846284866
1.2918488145464184,-8.241728877348013,0.8029333950292427,-8.11251521625414
1.1091300326123579,-8.453262703354184,0.51049499838931,-7.949530986135427
1.0812090255461497,-8.558098939277505,0.394383244059824,-7.831547345444899
1.3098772689229257,-8.20938702693397,0.5772441477470345,-8.055679044566475
1.3736805636391345,-8.354724272889976,0.3394057806624211,-7.942848432376841
1.2644900903458953,-8.606997384125092,0.3938076889352222,-7.854116772627999
0.6199490360466008,-8.122214300328059,1.057182260510545,-8.239364962564125
0.5118679710523613,-8.25543722616259,1.0458883001763482,-8.086620900756433
1.2981684562779252,-8.484401237361284,0.2658294489511644,-7.849418700885376
1.0080518833505578,-8.620366119114541,0.3541549997110361,-7.680703905695135
0.9893910914147503,-8.742019300273101,0.2611273120287858,-7.686394053290776
0.8528166104791233,-8.244542714202415,0.7774147928775117,-8.051352321270294
1.1047007723130429,-8.254553660711807,0.6641829519588547,-7.895035073869716
1.1574886628749226,-8.442083161184913,0.4755249934651829,-7.939729746770936
0.9003235144434771,-8.329601756549437,0.8455010371744347,-7.9433979422455705
1.4889150518909349,-8.750671831547214,-0.29383145540093886,-7.362671177799509
0.9524507117347513,-8.125319093225787,0.9200618627315534,-8.021856774130006
1.280187563159144,-8.083277212683852,1.2093689425347462,-8.240850965442924
1.3144711134296814,-7.932652009404338,1.2101713230185074,-8.452589190781321
1.2912779069720617,-8.490263438136061,0.34969521207336884,-7.804669812690889
0.9713770758429494,-8.146885700672872,0.9725958648071265,-8.231613828551072
1.1046353994610207,-8.230493849149921,0.711664684134536,-7.992923570699848
0.9871450588532811,-8.399839495857913,0.6671671179398275,-8.010363857883066
1.1126228894938892,-8.473560316405813,0.45360837666968834,-7.86690300980268
2.478084790170272,-7.369741596304059,-1.1857024988182243,-7.3961058273146305
2.164537904630412,-7.240705604094614,-0.9576402924106224,-7.4720732375247785
2.457185651424428,-7.205922204319542,-1.0739949160537188,-7.131450015313762
2.505702991182066,-7.08439605003328,-0.6435276647320163,-6.665476982871524
2.548042063823949,-7.17673586265878,-0.977006020249036,-6.997059256899008
2.029272241039466,-6.953954332591017,-0.5829827208005189,-6.806314825367939
1.9442241555562345,-7.115655756756626,-0.8673448842705258,-7.390576131291781
2.1602239766084583,-7.3561809153436855,-0.4820531647078613,-7.235328178585368
2.5081450648107717,-7.274810726288271,-1.0292249785818472,-7.046228667711841
1.9324556541862268,-7.130432949023409,-0.4617846708962923,-7.219549262608873
2.5509793035187407,-7.198139774928943,-0.5879246526991879,-6.510561555558481
2.087867064153986,-7.215844213860884,-0.7733065477684913,-7.437423013964867
2.821038409787253,-7.4302956422247854,-1.0501160345047746,-6.448694306832184
2.1688321575898746,-7.001005088969905,-0.7429229595639633,-6.860795740729423
2.1554894029047538,-7.448215217279615,-0.6416007430143847,-7.702510060924604
2.4676770996978368,-7.401262494484672,-1.1367396752371481,-7.497783055380218
1.755077322463668,-6.970311432750882,-0.5518117735351983,-7.08132754702244
2.269656642175839,-7.2702801502696905,-0.7921308929373184,-6.9793856505794
2.85313200119191,-6.988743870133415,-0.7179314584916501,-6.2437775726815445
2.397468671923526,-7.265313415258028,-0.7676304211765006,-6.960675553575506
1.6849201892296044,-6.949451565138354,-0.6458561272423059,-7.1690935836586
2.4535799119819783,-7.391289402670585,-0.9717149201163431,-7.392738316941773
2.593740626052454,-6.89328282048277,-0.6344094686304218,-6.229423899411203
2.252401747162409,-7.000218725257056,-0.679726576378025,-6.6434349362444856
2.468418664684963,-7.352913599376659,-1.0412324360184555,-7.291198020925092
2.4905948706703995,-7.35783413065364,-1.100453713409196,-7.38570534146334
2.660743815999058,-7.2179534645359675,-1.0186373229281718,-6.815893445736751
2.390744952540293,-7.05209732973316,-0.9667052356580221,-6.935460732757464
2.1557227361775264,-7.074667396900126,-0.7851484927179886,-7.082730337338669
2.453892645832966,-7.612194129732929,-0.9616330368769819,-7.386108518435036
2.4511523841405185,-7.272096198376265,-0.7535725383957506,-6.9146766476903805
2.458752688392799,-7.371016495750589,-0.817013975615781,-6.955975196128917
2.36156738885684,-7.345212019139479,-0.8503271562689037,-7.280196963469708
2.1715342571695375,-6.718872775049763,-0.48081432132591695,-6.187293837302797
1.5901051356323759,-6.919009681689437,-0.4239806375654426,-7.028542182599742
1.7085026666496126,-7.139331797188628,-0.6617422789026912,-7.563192078456351
2.3897426404787527,-7.2321032545888215,-1.059790946882282,-7.275746207354588
2.851407667745219,-7.18776490684008,-0.8948454141235659,-6.420485722140349
1.8872337033120805,-7.174493278186878,-0.5978431212175996,-7.3900480389878105
2.3212087635170526,-7.127814268383325,-0.6567484316929144,-6.9283289674610105
2.103005420317159,-6.907109875492732,-0.47221001347294767,-6.565121906853904
2.102131882340155,-7.0680188759247535,-0.7884042696420981,-7.078192394616292
2.424193965096283,-7.276342144894635,-0.8360174776989487,-7.074420919509217
2.3276715782533564,-7.388532548061665,-0.6017172878100634,-7.128457881311167
2.1410717919584927,-7.081040422498583,-0.6416726340680107,-6.985507263475889
1.9169643657975912,-7.146900547461173,-0.6369568077661133,-7.283706674379284
2.022299806302632,-7.141493672086795,-0.6748956467098981,-7.227767551983407
2.3414232488029696,-7.272308971208305,-0.9320661356382877,-7.250456612814287
2.3170530759558767,-7.623341157715057,-0.5387850022464137,-7.621759189647366
2.1492747668913217,-7.187492251089655,-0.7177086866389732,-7.22122952929547
1.3690789506732026,-6.5268664896491275,-0.4083844468241147,-6.368210459683541
1.9611434765970113,-6.683708033605053,-0.4424698798188715,-6.229793666533615
2.354385267350913,-6.74164263032444,-0.7524921941515075,-6.149526905111882
2.047712400492536,-6.605858514086369,-0.4703939184501115,-6.018127529421079
1.9477301880347997,-6.605608783561301,-0.578115801092936,-6.113953216245534
2.484645607493839,-6.5813515742829045,-0.4645338461907824,-5.528580773165639
1.616254320691616,-6.742797957025498,-0.11658700033896051,-6.324544552213108
2.507870078728537,-6.594793609736303,-0.38288812204733014,-5.569278522188034
2.57088496351477,-6.543187963274825,-0.27173919477877223,-5.456780776385954
1.7646014597532604,-6.735692448166242,-0.9628237854116803,-6.850857905973257
2.012615725031161,-6.958682429579663,-0.9105150366156874,-7.090868466168368
2.3455184778988762,-6.748729976716236,-0.6226392877377904,-6.182489958691669
2.260727173817867,-6.827093614137628,-0.8528383455499816,-6.527462329409194
2.0715872900095205,-6.653693866904924,-0.3710795168832291,-6.080621976795289
1.704516050741482,-6.682597966688072,-0.3820694969467661,-6.557708311545653
1.7995885067395911,-6.816280903031317,-0.7565978591172763,-6.955991212042424
2.120120980637013,-6.738742759327292,-0.665728350795965,-6.334842904988626
1.8860579195864982,-6.6606004812523265,-0.9605771783523682,-6.4542105415562645
2.6638062604060124,-6.375760055817475,-0.11493953123473208,-4.963977526623751
2.6156419679187946,-6.638061698344883,-0.2834702549105243,-5.637532940395666
2.0517513814987978,-6.7852748331292165,-0.8918415146924163,-6.649433643259807
1.7322836465070799,-6.7616022164451595,-0.4263900730899755,-6.582740755041942
2.6487584751006943,-6.526440072383796,-0.25529475652760947,-5.264063286722792
2.404032943462416,-6.912454700971233,-0.767338337431933,-6.587992977640851
1.8814665044140653,-6.756458752482319,-0.8244644962797161,-6.65152711605875
2.284132968650149,-6.755322762226958,-0.7321761148053018,-6.2231022668701685
2.2759856308717548,-6.952965015990991,-0.7958582150788052,-6.798042768551696
1.9904287739009587,-6.917654073226973,-0.7485009500971191,-6.90309830588999
2.1331059672718378,-6.629354640275529,-0.5394980380827904,-6.019054310136113
2.5008044634758164,-6.84105717356692,-0.6779911933485411,-6.140961254174175
2.650283110475923,-6.716708835570698,-0.5390901197935456,-5.743833750637022
2.0957140951641784,-6.87343217458177,-1.103752581712087,-6.777057731690458
2.1016891455133075,-6.625913237906427,-0.5502269570842659,-6.055436892612663
2.2938514729488824,-6.8379109477669875,-0.628967000435037,-6.379323896232643
2.2291309831909505,-6.415799259914075,-0.04230602300052116,-5.442401779825958
2.6070435072520364,-6.826288873086264,-0.8727935020448363,-6.1728910767853975
1.4370753270823946,-6.705535255114035,-0.5813887424027196,-6.890283623224624
1.9587229583734855,-6.7222540845809435,-0.6613464776808006,-6.434323552705951
1.944729525992765,-6.939373525409998,-0.7242167201456124,-6.981348719623903
2.2702139972357007,-6.915446135387703,-0.9711711516831399,-6.796401375920048
1.9878995609745114,-6.739237730587855,-0.7955189668772435,-6.617421078051495
2.3154114354904105,-6.995408693537641,-1.0350057640431456,-7.144938568422652
1.9611434765970113,-6.683708033605053,-0.4424698798188715,-6.229793666533615
1.9313786064693212,-6.673743708759129,-0.7575493015139567,-6.388454109495127
1.7548007206186211,-6.716711282211564,-0.7733033690418181,-6.798001314546221
2.2243287724982785,-6.891070017577756,-0.9126305874992232,-6.888653158069765
2.526429593229005,-6.807363063885836,-0.6466205108223537,-6.239202488948009
2.1583782588243348,-6.880448576515287,-0.8457120723955357,-6.7508053762784455
1.4519754667704443,-6.77558034154348,-0.5919762586775568,-7.031567239210544
1.776891840354835,-6.767237609147864,-0.5660982848551666,-6.624718042436512
